xmltv_id,site_id,name,channelNumber,logoUrl
horizon-10109,lgi-obolite-sk-prod-master:10109,Deutsche Welle,352,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/4667.f.Deutsche_Welle.png?style=content-station-logo-medium
horizon-10052,lgi-obolite-sk-prod-master:10052,Discovery HD,153,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5006.f.Discovery.png?style=content-station-logo-medium
horizon-10053,lgi-obolite-sk-prod-master:10053,Discovery Science HD,155,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8415.f.Discovery_Science_HD.png?style=content-station-logo-medium
horizon-10086,lgi-obolite-sk-prod-master:10086,Disney Channel,253,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5063.f.Disney_Channel.png?style=content-station-logo-medium
horizon-10129,lgi-obolite-sk-prod-master:10129,Docubox HD,416,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8633.f.Docubox_HD.png?style=content-station-logo-medium
horizon-10004,lgi-obolite-sk-prod-master:10004,Doma HD,5,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/483_50061_c_19b65c3d22dc1dc1d877c9ebdb8e716b.TV_Doma_SK.png?style=content-station-logo-medium
horizon-10173,lgi-obolite-sk-prod-master:10173,Dom Kino PREMIUM HD,531,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/9098.f.Dom_Kino_PREMIUM_HD.png?style=content-station-logo-medium
horizon-10174,lgi-obolite-sk-prod-master:10174,Dom Kino,532,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5064.f.Dom_Kino.png?style=content-station-logo-medium
horizon-10054,lgi-obolite-sk-prod-master:10054,DTX HD,156,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8414.f.DTX_HD.png?style=content-station-logo-medium
horizon-10084,lgi-obolite-sk-prod-master:10084,ducktv HD,250,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5007.f.duck_tv.png?style=content-station-logo-medium
horizon-10145,lgi-obolite-sk-prod-master:10145,Duna World,459,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/483_13_c_67a1cc500fb0219ad22022f9b6a5bdf5.Duna_World_SK.png?style=content-station-logo-medium
horizon-10146,lgi-obolite-sk-prod-master:10146,Duna,460,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/483_2_c_f722c641cc8eee9954c7d17090dbb352.Duna.png?style=content-station-logo-medium
horizon-10002,lgi-obolite-sk-prod-master:10002,Dvojka HD,3,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8408.f.Dvojka_HD_SK.png?style=content-station-logo-medium
horizon-10203,lgi-obolite-sk-prod-master:10203,E! Entertainment,315,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/eentertainment.f.png?style=content-station-logo-medium
horizon-10131,lgi-obolite-sk-prod-master:10131,EroXXX HD,418,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5198.f.EroXXX_HD.png?style=content-station-logo-medium
horizon-10192,lgi-obolite-sk-prod-master:10192,Espreso TV,366,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/Espreso_TV.f.png?style=content-station-logo-medium
horizon-10111,lgi-obolite-sk-prod-master:10111,Euronews HD,354,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8649.f.Euronews_HD.png?style=content-station-logo-medium
horizon-10152,lgi-obolite-sk-prod-master:10152,Euronews HU,468,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8649.f.Euronews_HU.png?style=content-station-logo-medium
horizon-10072,lgi-obolite-sk-prod-master:10072,Eurosport 1 HD,200,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5070.f.Eurosport_HD.png?style=content-station-logo-medium
horizon-10073,lgi-obolite-sk-prod-master:10073,Eurosport 2 HD,201,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5069.f.Eurosport_2_HD.png?style=content-station-logo-medium
horizon-10136,lgi-obolite-sk-prod-master:10136,Extasy HD,423,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/Extasy_HD.f.Extasy_HD.png?style=content-station-logo-medium
horizon-10079,lgi-obolite-sk-prod-master:10079,Extreme Sports,210,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/1236.f.Extreme_Sports.png?style=content-station-logo-medium
horizon-10202,lgi-obolite-sk-prod-master:10202,FashionBox,414,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/fashionbox.f.png?style=content-station-logo-medium
horizon-10105,lgi-obolite-sk-prod-master:10105,Fashion TV HD,313,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8274.f.Fashion_TV_HD.png?style=content-station-logo-medium
horizon-10130,lgi-obolite-sk-prod-master:10130,Fast &amp; FunBox HD,417,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8005.f.Fast_and_Fun_HD.png?style=content-station-logo-medium
horizon-10161,lgi-obolite-sk-prod-master:10161,Fem3,478,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/Fem3_HU.f.Fem3_HU.png?style=content-station-logo-medium
horizon-10128,lgi-obolite-sk-prod-master:10128,Fightbox HD,415,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8006.f.Fightbox_HD.png?style=content-station-logo-medium
horizon-10201,lgi-obolite-sk-prod-master:10201,FilmBox Arthouse,409,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/arthouse.f.png?style=content-station-logo-medium
horizon-10125,lgi-obolite-sk-prod-master:10125,FilmBox Extra HD,410,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5011.f.FilmBox_Extra_HD.png?style=content-station-logo-medium
horizon-10045,lgi-obolite-sk-prod-master:10045,FilmBox Family,106,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5094.f.FilmBox_Family.png?style=content-station-logo-medium
horizon-10044,lgi-obolite-sk-prod-master:10044,FilmBox HD,105,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5092.f.FilmBox.png?style=content-station-logo-medium
horizon-10144,lgi-obolite-sk-prod-master:10144,Filmbox HU,457,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8741.f.Filmbox_HU.png?style=content-station-logo-medium
horizon-10126,lgi-obolite-sk-prod-master:10126,FilmBox Premium HD,411,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8201.f.FilmBox_Premium_HD.png?style=content-station-logo-medium
horizon-10127,lgi-obolite-sk-prod-master:10127,FilmBox Stars HD,413,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5095.f.FilmBox_Plus.png?style=content-station-logo-medium
horizon-10043,lgi-obolite-sk-prod-master:10043,Film+ CZ HD,104,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/filmplus.f.png?style=content-station-logo-medium
horizon-10162,lgi-obolite-sk-prod-master:10162,FILM+ HU,479,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/Film_plus_HU.f.Film_plus_HU.png?style=content-station-logo-medium
horizon-10068,lgi-obolite-sk-prod-master:10068,Fishing and Hunting,173,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5096.f.Fishing_and_Hunting.png?style=content-station-logo-medium
horizon-10014,lgi-obolite-sk-prod-master:10014,Folklorika HD,17,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/Folklorika_HD.f.Folklorika_HD.png?style=content-station-logo-medium
horizon-10056,lgi-obolite-sk-prod-master:10056,Food Network HD,159,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8085.f.Food_Network_HD.png?style=content-station-logo-medium
horizon-10112,lgi-obolite-sk-prod-master:10112,France 24,355,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/1140.f.France_24.png?style=content-station-logo-medium
horizon-10078,lgi-obolite-sk-prod-master:10078,Golf Channel HD,208,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5100.f.Golf_Channel_HD.png?style=content-station-logo-medium
horizon-10120,lgi-obolite-sk-prod-master:10120,HBO HD,401,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5104.f.HBO_HD.png?style=content-station-logo-medium
horizon-10121,lgi-obolite-sk-prod-master:10121,HBO 2 HD,402,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5077.f.HBO_2_HD.png?style=content-station-logo-medium
horizon-10122,lgi-obolite-sk-prod-master:10122,HBO 3 HD,403,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5103.f.HBO_3_HD.png?style=content-station-logo-medium
horizon-10137,lgi-obolite-sk-prod-master:10137,HirTV,450,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/483_3_c_8c438f56a055eb522959f7d1d67c3316.Hir_TV_SK.png?style=content-station-logo-medium
horizon-10057,lgi-obolite-sk-prod-master:10057,History HD,160,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/10057.png?style=content-station-logo-medium
horizon-10069,lgi-obolite-sk-prod-master:10069,Hobby TV HD,174,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/hobby_tv.f.Hobby_TV_HD.png?style=content-station-logo-medium
horizon-10055,lgi-obolite-sk-prod-master:10055,ID HD,157,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8416.f.IDX_HD.png?style=content-station-logo-medium
horizon-10001,lgi-obolite-sk-prod-master:10001,Jednotka HD,2,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8090.f.Jednotka_HD_SK.png?style=content-station-logo-medium
horizon-10087,lgi-obolite-sk-prod-master:10087,JimJam,254,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5109.f.Jim_Jam.png?style=content-station-logo-medium
horizon-10007,lgi-obolite-sk-prod-master:10007,JOJ Cinema HD,8,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8269.f.JOJ_Cinema_HD.png?style=content-station-logo-medium
horizon-10005,lgi-obolite-sk-prod-master:10005,JOJ HD,6,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8092.f.JOJ_HD_SK.png?style=content-station-logo-medium
horizon-10011,lgi-obolite-sk-prod-master:10011,Jojko HD,12,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8636.f.RiK_HD.png?style=content-station-logo-medium
horizon-10006,lgi-obolite-sk-prod-master:10006,JOJ Plus HD,7,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/483_50048_c_19cd2d0aaebad9937613fad1282cde2d.JOJ_Plus_HD_SK.png?style=content-station-logo-medium
horizon-10185,lgi-obolite-sk-prod-master:10185,JOJ Sport HD,15,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/JOJ_Sport_HD.f.JOJ_SPORT.png?style=content-station-logo-medium
horizon-10198,lgi-obolite-sk-prod-master:10198,JOJ 24 HD,28,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/JOJ24.f.png?style=content-station-logo-medium
horizon-10163,lgi-obolite-sk-prod-master:10163,Kabel eins,500,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/Kabel_eins_SK.png?style=content-station-logo-medium
horizon-10034,lgi-obolite-sk-prod-master:10034,Kino Barrandov HD,65,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/7230.f.Kino_Barrandov_HD.png?style=content-station-logo-medium
horizon-10134,lgi-obolite-sk-prod-master:10134,Leo TV HD,421,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/Leo_TV_HD.f.Leo_TV_HD.png?style=content-station-logo-medium
horizon-10147,lgi-obolite-sk-prod-master:10147,Magyar ATV,461,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/483_5_c_83605e6df56dd3fd70decd6ec788e5f5.Magyar_ATV_SK.png?style=content-station-logo-medium
horizon-10003,lgi-obolite-sk-prod-master:10003,Markiza HD,4,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8091.f.Markiza_HD_SK.png?style=content-station-logo-medium
horizon-10104,lgi-obolite-sk-prod-master:10104,Mezzo,312,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/10104.png?style=content-station-logo-medium
horizon-10085,lgi-obolite-sk-prod-master:10085,Minimax,251,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5117.f.Minimax_Animax.png?style=content-station-logo-medium
horizon-10036,lgi-obolite-sk-prod-master:10036,Mnam TV HD,67,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/7213.f.Mnam_TV_HD.png?style=content-station-logo-medium
horizon-10037,lgi-obolite-sk-prod-master:10037,Mnau TV,68,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8203.f.Mnau_TV.png?style=content-station-logo-medium
horizon-10092,lgi-obolite-sk-prod-master:10092,MTV Europe,300,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5016.f.MTV.png?style=content-station-logo-medium
horizon-10093,lgi-obolite-sk-prod-master:10093,MTV Live HD,301,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/1183.f.MTV_Live_HD.png?style=content-station-logo-medium
horizon-10096,lgi-obolite-sk-prod-master:10096,MTV 00s,304,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/0145.f.VH1.png?style=content-station-logo-medium
horizon-10097,lgi-obolite-sk-prod-master:10097,MTV 80s,305,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/1178.f.VH1_Classic.png?style=content-station-logo-medium
horizon-10095,lgi-obolite-sk-prod-master:10095,MTV 90s,303,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5207.f.MTV_Rocks.png?style=content-station-logo-medium
horizon-10182,lgi-obolite-sk-prod-master:10182,Muzika Pervogo,540,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5120.f.Muzyka.png?style=content-station-logo-medium
horizon-10156,lgi-obolite-sk-prod-master:10156,Muzsika TV,473,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/Muzsika_TV_HU.f.Muzsika_TV_HU.png?style=content-station-logo-medium
horizon-10138,lgi-obolite-sk-prod-master:10138,m1 HD,451,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/10138.png?style=content-station-logo-medium
horizon-10139,lgi-obolite-sk-prod-master:10139,m2,452,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/10139.png?style=content-station-logo-medium
horizon-10141,lgi-obolite-sk-prod-master:10141,m4 Sport HD,454,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/10141.png?style=content-station-logo-medium
horizon-10140,lgi-obolite-sk-prod-master:10140,m5,453,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/M5.f.M5.png?style=content-station-logo-medium
horizon-10059,lgi-obolite-sk-prod-master:10059,Nat Geo Wild HD,162,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/8081.f.Nat_Geo_Wild_HD.png?style=content-station-logo-medium
horizon-10058,lgi-obolite-sk-prod-master:10058,National Geographic HD,161,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5122.f.Nat_Geo_HD.png?style=content-station-logo-medium
horizon-10088,lgi-obolite-sk-prod-master:10088,Nickelodeon,255,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5123.f.Nickelodeon.png?style=content-station-logo-medium
horizon-10089,lgi-obolite-sk-prod-master:10089,Nick Jr.,256,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/5199.f.Nick_Jr.png?style=content-station-logo-medium
horizon-10090,lgi-obolite-sk-prod-master:10090,NickToons,257,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/NickToons.f.NickToons.png?style=content-station-logo-medium
horizon-10171,lgi-obolite-sk-prod-master:10171,Nitro,508,https://staticqbr-sk-prod.prod.cdn.dmdsdp.com/image-service/ImagesEPG/EventImages/9107.f.Nitro.png?style=content-station-logo-medium
