xmltv_id,site_id,name,channelNumber,logoUrl
upctv-12108,12108,DSTV,563,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/DSTV.f.png
upctv-10084,10084,ducktv HD,250,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5007.f.duck_tv.png
upctv-10146,10146,Duna HD,460,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_2_c_f722c641cc8eee9954c7d17090dbb352.Duna.png
upctv-10145,10145,Duna World HD,459,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_13_c_67a1cc500fb0219ad22022f9b6a5bdf5.Duna_World_SK.png
upctv-10002,10002,Dvojka HD,3,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8408.f.Dvojka_HD_SK.png
upctv-10203,10203,E! Entertainment HD,315,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/eentertainment.f.png
upctv-10131,10131,EroXXX HD,418,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5198.f.EroXXX_HD.png
upctv-10192,10192,Espreso TV,366,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Espreso_TV.f.png
upctv-10111,10111,Euronews HD,354,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8649.f.Euronews_HD.png
upctv-10152,10152,Euronews HU,468,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8649.f.Euronews_HU.png
upctv-11113,11113,Europa 2,712,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7021.f.png
upctv-10072,10072,Eurosport 1 HD,200,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5070.f.Eurosport_HD.png
upctv-10073,10073,Eurosport 2 HD,201,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5069.f.Eurosport_2_HD.png
upctv-10136,10136,Extasy HD,423,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Extasy_HD.f.Extasy_HD.png
upctv-10079,10079,Extreme Sports,210,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/1236.f.Extreme_Sports.png
upctv-10202,10202,FashionBox HD,414,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/fashionbox.f.png
upctv-10105,10105,Fashion TV HD,313,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8274.f.Fashion_TV_HD.png
upctv-10130,10130,Fast &amp; FunBox HD,417,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8005.f.Fast_and_Fun_HD.png
upctv-10128,10128,Fightbox HD,415,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8006.f.Fightbox_HD.png
upctv-10201,10201,FilmBox Arthouse HD,409,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/arthouse.f.png
upctv-10125,10125,FilmBox Extra HD,410,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5011.f.FilmBox_Extra_HD.png
upctv-10045,10045,FilmBox Family,106,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5094.f.FilmBox_Family.png
upctv-10044,10044,FilmBox HD,105,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5092.f.FilmBox.png
