xmltv_id,site_id,name,channelNumber,logoUrl
mujtvprogram-841,841,Šlágr Premium,378,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=d68a50deaed130de7bd33ad0f189589a&p2=80
mujtvprogram-192,192,TA3,66,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=b6cd5e1b46e3289109677f63c813c4bd&p2=80
mujtvprogram-606,606,Televize Seznam,80,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=facfd0bf62f131886ae61469dcd729eb&p2=80
mujtvprogram-276,276,TLC,591,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=4425e4caeaf9607e60681d9ff33952c4&p2=80
mujtvprogram-105,105,Travel Channel,137,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=98ba5aa2f0524629d8e1545015ffb54f&p2=80
mujtvprogram-582,582,Travelxp HD,130,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=caeabe147aa699c15c59110fa2ce9bef&p2=80
mujtvprogram-89,89,TV Barrandov,13,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=b248cb57e2fb343e1effe7bc682aa6bd&p2=80
mujtvprogram-304,304,TV Lux,71,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=f5dbde9996dd8d622a9358be9160502a&p2=80
mujtvprogram-75,75,TV Noe,85,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=2cdfb1e25a1c38ac5a07b1fb42125f15&p2=80
mujtvprogram-29,29,TV Paprika,153,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=61d1d85856fbd7bdc0dc8b1090a50ae6&p2=80
mujtvprogram-1051,1051,TV Spark,150,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=b1ed2b271927baf29dfb28f34f3ce9a4&p2=80
mujtvprogram-268,268,TV 8,73,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=823c4e23f7e767c43d69a8d431fa12f7&p2=80
mujtvprogram-13,13,Viasat Explorer,141,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=8b1078a2a5e66e1fc66863c0a54cd499&p2=80
mujtvprogram-14,14,Viasat History,135,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=13cbd6322cbef4ccbf92bac33e2ba415&p2=80
mujtvprogram-207,207,Viasat Nature,134,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=d25d1265a9805809cd7ba60783dd666c&p2=80
mujtvprogram-892,892,Vixen,394,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=4499ebafb26a915859febcb4306703ca&p2=80
mujtvprogram-349,349,WAU,53,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=18f22d4375046a88766f9eef273181bd&p2=80
mujtvprogram-367,367,360TuneBox,366,
