MTV 80s,,MTV 00s,,ÓČKO EXPRES HD,,Playboy TV Europe,,MTV 80s,,MTV 00s,,ÓČKO EXPRES HD,,Playboy TV Europe,,681,Náš REGION TV,nasregiontv.png,České,|35|,681,Náš REGION TV,nasregiontv.png,České,|35|,582,Travelxp HD,130,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=caeabe147aa699c15c59110fa2ce9bef&p2=80,en
Náš region TV,,MTV 80s,,ÓČKO STAR,,Plus HD,,Náš region TV,,MTV 80s,,ÓČKO STAR,,Plus HD,,248,Retro Music,Retro.png,České,124|30|,248,Retro Music,Retro.png,České,124|30|,333,Prima ZOOM,132,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=b6e1910c8b4528b6ce4a552add1ea837&p2=80,cz
National Geographic HD,,Náš region TV,,Paramount Network,,Prima PLUS HD,,National Geographic HD,,Náš region TV,,Paramount Network,,Prima PLUS HD,,252,RTM,rtm.png,České,||,252,RTM,rtm.png,České,||,207,Viasat Nature,134,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=d25d1265a9805809cd7ba60783dd666c&p2=80,cz
National Geographic Wild,,National Geographic HD,,Penthouse Gold,,Rebel,,National Geographic Wild,,National Geographic HD,,Penthouse Gold,,Rebel,,1024,RT Ústecko,rt_ustecko.png,České,||,1024,RT Ústecko,rt_ustecko.png,České,||,14,Viasat History,135,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=13cbd6322cbef4ccbf92bac33e2ba415&p2=80,cz
Nautical HD,,National Geographic Wild HD,,Playboy TV Europe,,RELAX,,Nautical HD,,National Geographic Wild HD,,Playboy TV Europe,,RELAX,,544,Slovácko,slovacko.png,České,||,544,Slovácko,slovacko.png,České,||,384,Investigation Discovery,136,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=ba38b0a7435dae958e5de733973004dc&p2=80,cz
Newsmax HD,,Nautical HD,,Prima COOL HD,,Retro,,Newsmax HD,,Nautical HD,,Prima COOL HD,,Retro,,707,Nova Fun,nova_2.png,České,34|14|,707,Nova Fun,nova_2.png,České,34|14|,105,Travel Channel,137,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=98ba5aa2f0524629d8e1545015ffb54f&p2=80,cz
Nickelodeon,,Newsmax HD,,Prima HD,,RTVS ŠPORT HD,,Nickelodeon,,Newsmax HD,,Prima HD,,RTVS ŠPORT HD,,7,Spektrum,spektrum.png,České,61|126|,7,Spektrum,spektrum.png,České,61|126|,10,Spektrum,139,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=46a3495ba191cc4e08a7451b8d5ca5dd&p2=80,cz
Nickelodeon DE,,Nickelodeon,,Prima KRIMI HD,,RTVS 24 HD,,Nickelodeon DE,,Nickelodeon,,Prima KRIMI HD,,RTVS 24 HD,,77,Spektrum Home,spektrumhome.png,České,112||,77,Spektrum Home,spektrumhome.png,České,112||,30,Spektrum Home,140,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=85da52bf2e7e3f8d31f74ef14b0cb82a&p2=80,cz
Nick Jr Czech,,Nickelodeon DE,,Prima LOVE HD,,Senzi,,Nick Jr Czech,,Nickelodeon DE,,Prima LOVE HD,,Senzi,,75,Sport1,sport1.png,České,79|104|,75,Sport1,sport1.png,České,79|104|,13,Viasat Explorer,141,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=8b1078a2a5e66e1fc66863c0a54cd499&p2=80,cz
Nicktoons,,Nick Jr Czech,,Prima MAX HD,,Skylink 7,,Nicktoons,,Nick Jr Czech,,Prima MAX HD,,Skylink 7,,221,Sport2,sport2.png,České,80|105|,221,Sport2,sport2.png,České,80|105|,808,Love Nature HD,144,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=d91a50abe9e154fad4be716760a11e51&p2=80,en
Nova Action HD,,Nicktoons,,Prima Show,,Sky News International,,Nova Action HD,,Nicktoons,,Prima Show,,Sky News International,,197,Sport 5,sport5.png,České,84|106|,197,Sport 5,sport5.png,České,84|106|,317,DocuBox,145,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=782fd3bb0aaf3867bc18c399fe28f1d7&p2=80,en
Nova Cinema HD,,Nova International,,Prima STAR,,Spektrum HD,,Nova Cinema HD,,Nova International,,Prima STAR,,Spektrum HD,,684,Šlágr Originál,slagroriginal.png,České,120|31|,684,Šlágr Originál,slagroriginal.png,České,120|31|,570,UP Network,150,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=5f14208e2f909f37a6b3686e601658b4&p2=80,cz
Nova Fun HD,,Nova Sport 1 HD,,Prima ZOOM HD,,Sport 1 DE,,Nova Fun HD,,Nova Sport 1 HD,,Prima ZOOM HD,,Sport 1 DE,,712,Nova Gold,nova_gold.png,České,35|13|,712,Nova Gold,nova_gold.png,České,35|13|,835,CANAL+ Domo,151,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=3b6ae971a3e58a62d6fcd53f19696fad&p2=80,cz
Nova Gold,,Nova Sport 2 HD,,Rebel,,Sport 1 HD,,Nova Gold,,Nova Sport 2 HD,,Rebel,,Sport 1 HD,,207,The Fishing and Hunting,fishingandhunting.png,České,117||,207,The Fishing and Hunting,fishingandhunting.png,České,117||,757,CS Mystery,152,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=2ac5f861a1f776dd20bff205cd073393&p2=80,cz
Nova HD,,ÓČKO,,RELAX,,Sport 2 HD,,Nova HD,,ÓČKO,,RELAX,,Sport 2 HD,,194,TIK,TIK.png,České,||,194,TIK,TIK.png,České,||,29,TV Paprika,153,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=61d1d85856fbd7bdc0dc8b1090a50ae6&p2=80,cz
Nova Sport 1 HD,,ÓČKO BLACK HD,,Retro,,SPORT5,,Nova Sport 1 HD,,ÓČKO BLACK HD,,Retro,,SPORT5,,549,TLC,tlc.png,České,111|137|,549,TLC,tlc.png,České,111|137|,102,Fishing & Hunting,154,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=c7de2df3c8b3e40cc59af7f696341cec&p2=80,cz
Nova Sport 2 HD,,ÓČKO EXPRES HD,,RTVS 24 HD,,Šláger Muzika,,Nova Sport 2 HD,,ÓČKO EXPRES HD,,RTVS 24 HD,,Šláger Muzika,,104,Travel Channel,travelch.png,České,49|133|,104,Travel Channel,travelch.png,České,49|133|,368,Crime & Investigation,155,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=09b0e4393039647e27a1f7749ef9edc8&p2=80,cz
ÓČKO,,ÓČKO STAR,,Senzi,,Šláger Originál,,ÓČKO,,ÓČKO STAR,,Senzi,,Šláger Originál,,716,RELAX,relax.png,České,183|34|,716,RELAX,relax.png,České,183|34|,423,Mňam TV,156,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=ddd8469fe80299db01ec4f90ee4911c5&p2=80,cz
ÓČKO BLACK HD,,Penthouse Gold,,Skylink 7,,Šlágr Premium HD,,ÓČKO BLACK HD,,Penthouse Gold,,Skylink 7,,Šlágr Premium HD,,878,regiony+,upcexpress.png,České,||,878,regiony+,upcexpress.png,České,||,410,E! Entertainment,159,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=f6d7d5a74345a83697f7f2de2ff8dc65&p2=80,cz
ÓČKO EXPRES HD,,Penthouse Reality TV,,Sky News International,,TA3 HD,,ÓČKO EXPRES HD,,Penthouse Reality TV,,Sky News International,,TA3 HD,,706,V1,v1.png,České,||,706,V1,v1.png,České,||,119,Fashion TV,157,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=7bfaa5386645ef6c8fbddd94d47f12d9&p2=80,en
ÓČKO STAR,,Playboy TV Europe,,Spektrum HD,,Travelxp HD,,ÓČKO STAR,,Playboy TV Europe,,Spektrum HD,,Travelxp HD,,69,Viasat Explorer,viasatexplore.png,České,53||,69,Viasat Explorer,viasatexplore.png,České,53||,471,Food Network,162,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=2bc6e6eb5ae6dfa71b0d0ff63501466d&p2=80,cz
Paramount Network,,Plus HD,,Sport 1 DE,,TV Lux HD,,Paramount Network,,Plus HD,,Sport 1 DE,,TV Lux HD,,70,Viasat History,viasathistory.png,České,54|130|,70,Viasat History,viasathistory.png,České,54|130|,568,Mňau TV,164,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=618f6448461bb9567fe7fe8e51e01ab7&p2=80,cz
Penthouse Gold,,Prima PLUS HD,,Sport 1 HD,,TV Noe,,Penthouse Gold,,Prima PLUS HD,,Sport 1 HD,,TV Noe,,249,Viasat Nature,viasatnature.png,České,55|129|,249,Viasat Nature,viasatnature.png,České,55|129|,338,FashionBox HD,165,,en
Penthouse Reality TV,,Rebel,,Sport 2 HD,,TV8 HD,,Penthouse Reality TV,,Rebel,,Sport 2 HD,,TV8 HD,,848,ZAK,zak.png,České,||,848,ZAK,zak.png,České,||,78,Nova Cinema,184,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=171d42bbb605364a78987918bdcd06b3&p2=80,cz
Playboy TV Europe,,RELAX,,SPORT5,,UP NETWORK,,Playboy TV Europe,,RELAX,,SPORT5,,UP NETWORK,,228,Disney Channel,disneychannel.png,České,90|160|,228,Disney Channel,disneychannel.png,České,90|160|,15,CS Film,186,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=0378bc778d9119b7b71e54b4f26b00f8&p2=80,cz
Prima COOL HD,,Retro,,Šláger Muzika,,Viasat Explore,,Prima COOL HD,,Retro,,Šláger Muzika,,Viasat Explore,,1138,Extasy,extasy.png,České,||,1138,Extasy,extasy.png,České,||,63,Film+,188,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=6405d5794dcd14a21741af44a947b6d1&p2=80,cz
Prima HD,,RTVS ŠPORT HD,,Šláger Originál,,Viasat History HD,,Prima HD,,RTVS ŠPORT HD,,Šláger Originál,,Viasat History HD,,1023,JOJ Cinema,joj_cinema.png,České,40|70|,1023,JOJ Cinema,joj_cinema.png,České,40|70|,454,Kino Barrandov,189,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=cf272e1353caa1c5b2a218139c203d2d&p2=80,cz
Prima KRIMI HD,,RTVS 24 HD,,Šlágr Premium HD,,Viasat Nature HD,,Prima KRIMI HD,,RTVS 24 HD,,Šlágr Premium HD,,Viasat Nature HD,,1140,O2TV Fotbal,o2tv_fotbal.png,České,71||,1140,O2TV Fotbal,o2tv_fotbal.png,České,71||,369,AXN Black,192,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=dcce8445e7c707239857e2fb3213ea52&p2=80,cz
Prima LOVE HD,,Senzi,,TA3 HD,,VIXEN HD,,Prima LOVE HD,,Senzi,,TA3 HD,,VIXEN HD,,223,Investigation Discovery,id.png,České,59||,223,Investigation Discovery,id.png,České,59||,370,AXN White,193,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=e4f5ce21e5c4ac42ff8a3c1d99ead13b&p2=80,cz
Prima MAX HD,,Skylink 7,,Televize Seznam,,WAU HD,,Prima MAX HD,,Skylink 7,,Televize Seznam,,WAU HD,,83,FashionTV,FashionTV.png,České,116||,83,FashionTV,FashionTV.png,České,116||,9,AXN,194,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=206f0baaf3ae62b0fedd0c4150916af9&p2=80,cz
Prima Show,,Sky News International,,Travelxp HD,,,Prima Show,,Sky News International,,Travelxp HD,,,1141,JOJ Family,joj_family.png,České,45|48|,1141,JOJ Family,joj_family.png,České,45|48|,6,HBO2,196,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=978d92c9ea2b035e3d55b592106c4bab&p2=80,cz
Prima STAR,,Spektrum HD,,TV Barrandov HD,,,Prima STAR,,Spektrum HD,,TV Barrandov HD,,,1148,Mňau TV,mnau.png,České,|41|,1148,Mňau TV,mnau.png,České,|41|,512,HBO3,197,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=2e2ecd1433ea6e8c3ed4d99c7bcef5ad&p2=80,cz
Prima ZOOM HD,,Spektrum Home,,TV Lux HD,,,Prima ZOOM HD,,Spektrum Home,,TV Lux HD,,,1149,CS Film,csfilm.png,České,26||,1149,CS Film,csfilm.png,České,26||,7,Cinemax,198,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=3cec25ae0771314599f5318ff16610bb&p2=80,cz
Rebel,,Sport 1 DE,,TV Noe,,,Rebel,,Sport 1 DE,,TV Noe,,,1161,O2TV Tenis,o2tv_tenis.png,České,72||,1161,O2TV Tenis,o2tv_tenis.png,České,72||,112,Cinemax 2,199,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=17117b7e39721b3d81d91d635795eba5&p2=80,cz
RELAX,,Sport 1 HD,,TV8 HD,,,RELAX,,Sport 1 HD,,TV8 HD,,,1169,UP NETWORK,up_network.png,České,115|57|,1169,UP NETWORK,up_network.png,České,115|57|,5,HBO,200,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=256d42b0fbf7431d5c080332fd09f963&p2=80,cz
Retro,,Sport 2 HD,,UP NETWORK,,,Retro,,Sport 2 HD,,UP NETWORK,,,1187,CS History,cshistory.png,České,||,1187,CS History,cshistory.png,České,||,816,Film Europe + HD,203,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=90a8dc111210aa78cc7a0e31f01c96f7&p2=80,cz
RTVS 24 HD,,SPORT5,,Viasat Explore,,,RTVS 24 HD,,SPORT5,,Viasat Explore,,,1190,TV Brno 1,tvbrno1.png,České,||,1190,TV Brno 1,tvbrno1.png,České,||,121,FilmBox Extra HD,205,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=094c1197addd33a645d3d81668bc6fe9&p2=80,cz
Senzi,,Stingray Classica HD,,Viasat History HD,,,Senzi,,Stingray Classica HD,,Viasat History HD,,,1192,Seznam.cz TV,seznamcztv.png,České,11||,1192,Seznam.cz TV,seznamcztv.png,České,11||,64,FilmBox,206,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=f29d13d4b36e71c9a1e6499756ec2a97&p2=80,cz
Skylink 7,,Stingray CMusic,,Viasat Nature HD,,,Skylink 7,,Stingray CMusic,,Viasat Nature HD,,,708,Prima ZOOM,prima_zoom.png,České,8|18|,708,Prima ZOOM,prima_zoom.png,České,8|18|,65,FilmBox Plus,207,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=ffa5c58c7c21beebcc26cdd54bff5f89&p2=80,cz
Sky News International,,Stingray iConcerts HD,,VIXEN HD,,,Sky News International,,Stingray iConcerts HD,,VIXEN HD,,,1198,Šlágr Muzika,slagrmuzika.png,České,||,1198,Šlágr Muzika,slagrmuzika.png,České,||,271,FilmBox Family,208,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=90ff2af980995a625afa54398f16e93b&p2=80,cz
Spektrum HD,,Šláger Muzika,,,,Spektrum HD,,Šláger Muzika,,,,1199,Travelxp HD,travelxp.png,České,||,1199,Travelxp HD,travelxp.png,České,||,601,Epic Drama,209,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=b45753e5445cae78d5108034155e5f2c&p2=80,cz
Spektrum Home,,Šláger Originál,,,,Spektrum Home,,Šláger Originál,,,,1206,Power TV,powertv.png,České,||,1206,Power TV,powertv.png,České,||,397,FilmBox Premium,214,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=9d64faa8b43d7f33d32c4c95e274d4a0&p2=80,cz
Sport 1 DE,,Šlágr Premium HD,,,,Sport 1 DE,,Šlágr Premium HD,,,,1208,RTM plus Liberecko,rtmplus.png,České,||,1208,RTM plus Liberecko,rtmplus.png,České,||,394,AMC,216,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=181ab2ae0a67e37a124ffc6e7c285693&p2=80,cz
Sport 1 HD,,TA3 HD,,,,Sport 1 HD,,TA3 HD,,,,1209,Epic Drama,epicdrama.png,České,36||,1209,Epic Drama,epicdrama.png,České,36||,756,CS Horror,217,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=6253fdaa2cac2512b4d1c999257f8479&p2=80,cz
Sport 2 HD,,Travelxp HD,,,,Sport 2 HD,,Travelxp HD,,,,1213,Hobby TV,hobbytv.png,České,||,1213,Hobby TV,hobbytv.png,České,||,272,Film Europe,225,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=bd9b2369268541fb93d4e66fcfa96549&p2=80,cz
SPORT5,,TV Lux HD,,,,SPORT5,,TV Lux HD,,,,1228,Park TV,parktv.png,České,||,1228,Park TV,parktv.png,České,||,357,ČT :D,316,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=49deb09a8187efe4affc74274017f77b&p2=80,cz
Stingray Classica HD,,TV Noe,,,,Stingray Classica HD,,TV Noe,,,,1236,Top Kids,topkids.png,České,||,1236,Top Kids,topkids.png,České,||,31,Disney Channel,317,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=1804d66c2d3b101b4bc5d70e93a837c2&p2=80,cz
Stingray CMusic,,TV Paprika,,,,Stingray CMusic,,TV Paprika,,,,1241,Leo TV Gold,leo_gold.png,České,||,1241,Leo TV Gold,leo_gold.png,České,||,77,JimJam,318,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=f7a1a62bb85220c1543d18237187af81&p2=80,cz
Stingray iConcerts HD,,TV8 HD,,,,Stingray iConcerts HD,,TV8 HD,,,,1242,Óčko Black,ocko_black.png,České,122|28|,1242,Óčko Black,ocko_black.png,České,122|28|,32,Minimax,319,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=a9796d9f8fb016a7c5a8e03b993b0cb9&p2=80,cz
Šláger Muzika,,UP NETWORK,,,,Šláger Muzika,,UP NETWORK,,,,1244,TV Natura,tvnatura.png,České,||,1244,TV Natura,tvnatura.png,České,||,355,Disney Junior,322,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=f92320a5b4604bdc832b23f055933046&p2=80,en
Šláger Originál,,Viasat Explore,,,,Šláger Originál,,Viasat Explore,,,,1245,Lala TV,lalatv.png,České,||,1245,Lala TV,lalatv.png,České,||,376,Ginx eSports TV,324,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=8eda5979c1e6a9d668a2c137810ad681&p2=80,en
Šlágr Premium HD,,Viasat History HD,,,,Šlágr Premium HD,,Viasat History HD,,,,1271,Nickelodeon (affiliate),nickelodeon.png,České,||,1271,Nickelodeon (affiliate),nickelodeon.png,České,||,109,Ducktv,325,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=c41009da991fa34dd6a3838f023a95db&p2=80,sk
TA3 HD,,Viasat Nature HD,,,,TA3 HD,,Viasat Nature HD,,,,168,Cartoon Network,CNT.png,České,||,168,Cartoon Network,CNT.png,České,||,73,Boomerang,327,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=ffd005bf07fcb0e034d255c1ea53d407&p2=80,en
Televize Seznam,,Vivid TV Europe,,,,Televize Seznam,,Vivid TV Europe,,,,1272,Lounge TV,loungetv.png,České,||,1272,Lounge TV,loungetv.png,České,||,398,Jojko,328,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=844f6dc14d61dd5965f197c6020b5fcb&p2=80,sk
Travelxp HD,,VIXEN HD,,,,Travelxp HD,,VIXEN HD,,,,1314,Nicktoons,nicktoons.png,České,||,1314,Nicktoons,nicktoons.png,České,||,108,Baby TV,329,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=7419cc50113d014caae9363fcc3cc067&p2=80,en
TV Barrandov HD,,WAU HD,,,,TV Barrandov HD,,WAU HD,,,,1320,Love Nature,lovenature.png,České,||,1320,Love Nature,lovenature.png,České,||,326,Cartoon Network,332,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=9859d11592ac520dd0f738a8a3c0f662&p2=80,cz
TV Lux HD,,,,,TV Lux HD,,,,,1333,ČT3,ct3.png,České,||,1333,ČT3,ct3.png,České,||,624,Nickelodeon,334,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=991b80efeb8cec05d61213d8d1820eef&p2=80,cz
TV Noe,,,,,TV Noe,,,,,1338,CNN Prima News,cnnprima.png,České,||,1338,CNN Prima News,cnnprima.png,České,||,622,Nick Jr. Czech,335,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=5f4ddcb70e7b7be962748d13ce162561&p2=80,cz
TV Paprika,,,,,TV Paprika,,,,,1337,ABC TV,abctv.png,České,||,1337,ABC TV,abctv.png,České,||,759,Nicktoons,336,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=7a38a2357ec572283831961a47f46e92&p2=80,cz
TV8 HD,,,,,TV8 HD,,,,,1341,Film Europe +,filmeuropeplus.png,České,||,1341,Film Europe +,filmeuropeplus.png,České,||,728,LALA TV,336,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=29814e891919655c74f472bd00501ea0&p2=80,cz
UP NETWORK,,,,,UP NETWORK,,,,,572,Nick Jr.,nickjr.png,České,92|167|,572,Nick Jr.,nickjr.png,České,92|167|,233,Stingray Classica,350,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=661af53f8f3b997611c29f844c7006fd&p2=80,en
Viasat Explore,,,,,Viasat Explore,,,,,1367,Šlágr Premium,slagrpremium.png,České,||,1367,Šlágr Premium,slagrpremium.png,České,||,234,Stingray iConcerts,351,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=99c87946872c81f46190c77af7cd1d89&p2=80,en
Viasat History HD,,,,,Viasat History HD,,,,,1449,Canal+ Domo,canal_domo.png,České,||,1449,Canal+ Domo,canal_domo.png,České,||,66,MTV 00s,352,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=9deac106d859eca97e7d7816302dd5c0&p2=80,en
Viasat Nature HD,,,,,Viasat Nature HD,,,,,1513,Prima Star,prima_star.png,České,||,1513,Prima Star,prima_star.png,České,||,106,MTV 80s,353,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=82d61cd2f24941449ccea01018a9c26d&p2=80,en
Vivid TV Europe,,,,,Vivid TV Europe,,,,,1520,Nova Sport 3,nova_sport_3.png,České,||,1520,Nova Sport 3,nova_sport_3.png,České,||,364,Senzi,354,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=6e2d5618d8cabcdc95105f08e8bb46e2&p2=80,sk
VIXEN HD,,,,,VIXEN HD,,,,,1521,Nova Sport 4,nova_sport_4.png,České,||,1521,Nova Sport 4,nova_sport_4.png,České,||,699,Power TV,355,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=40b6e6db6572fd6e39e4a29a2e4ea166&p2=80,cz
,,,,,,,,1522,Premier Sport 2,premiersport2.png,České,||,1522,Premier Sport 2,premiersport2.png,České,||,232,MTV Live HD,358,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=50afa67f9cc8ba3fb582be8c144ad602&p2=80,en
,,,,,,,,15290,Nova Lady,novalady.png,České,||,15290,Nova Lady,novalady.png,České,||,149,MTV Europe CZ,359,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=8339c5610fb20cf8b4e5665629e74fae&p2=80,cz
,,,,,,,,15292,Prima Show,prima_show.png,České,||,15292,Prima Show,prima_show.png,České,||,131,Club MTV,360,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=27e7dbe166967d96e2a6435897f75f29&p2=80,en
,,,,,,,,15297,O2TV Sport5,o2tv_sport5.png,České,||,15297,O2TV Sport5,o2tv_sport5.png,České,||,158,MTV 90s,361,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=0be43cccc1f96e3923354014116d07aa&p2=80,en
,,,,,,,,15298,O2TV Sport6,o2tv_sport65.png,České,||,15298,O2TV Sport6,o2tv_sport65.png,České,||,159,MTV Hits,362,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=1f8effe964d4a3046cfeff9ef2946195&p2=80,en
,,,,,,,,15299,Extasy 4K Platinum,extasy4k.png,České,||,15299,Extasy 4K Platinum,extasy4k.png,České,||,206,Retro,363,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=355e24aea9fbc0e5c4fc7d5dfb882194&p2=80,cz
,,,,,,,,15322,HGTV,hgtv.png,České,||,15322,HGTV,hgtv.png,České,||,67,Mezzo,364,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=f38d12b7f31bca39abb7db4587a78647&p2=80,cz
,,,,,,,,15237,O2TV Sport3,o2tv_sport3.png,České,||,15237,O2TV Sport3,o2tv_sport3.png,České,||,20,MTV Europe,365,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=d2dd7c5975b51cb388666c3758fb7159&p2=80,cz
,,,,,,,,15238,O2TV Sport4,o2tv_sport4.png,České,||,15238,O2TV Sport4,o2tv_sport4.png,České,||,367,360TuneBox,366,,en
,,,,,,,,15239,O2TV Sport2,o2tv_sport2.png,České,||,15239,O2TV Sport2,o2tv_sport2.png,České,||,727,Óčko Black HD,369,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=837622a6d6ce69dd8c568888aaaaae60&p2=80,cz
,,,,,,,,15408,Poslanecká sněmovna ČR,pspcz.png,České,||,15408,Poslanecká sněmovna ČR,pspcz.png,České,||,19,ÓČKO,370,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=53dc07653d530076f167ea95490e5bca&p2=80,cz
,,,,,,,,15410,UTV,utv.png,České,||,15410,UTV,utv.png,České,||,365,Rebel,371,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=5e0df0df1e7e319815dc87f47a8dcbfa&p2=80,cz
,,,,,,,,15412,Canal+ Sport,canalplussport.png,České,||,15412,Canal+ Sport,canalplussport.png,České,||,235,Deluxe Music,373,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=6de8c49ce5f612790d92730bb91d8a9a&p2=80,en
,,,,,,,,687,Arena Sport 1,arenasport.png,Slovenské,|110|,687,Arena Sport 1,arenasport.png,Slovenské,|110|,371,ÓČKO EXPRES,374,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=d3e92d9b489c94da42fc211d902fba93&p2=80,cz
,,,,,,,,800,Arena Sport 2,arenasport2.png,Slovenské,||,800,Arena Sport 2,arenasport2.png,Slovenské,||,110,Stingray CMusic,375,https://services.mujtvprogram.cz/tvprogram2services/services/logoImageDownloader.php?p1=b323f2ad3200cb938b43bed58dd8fbf9&p2=80,en
